date,water_temp,atm_pressure,wind_speed,wind_direction
2016-01-01 00:00:00,14.84,1023.9,2.81,132.0
2016-01-01 01:00:00,14.84,1022.9,4.92,151.0
2016-01-01 02:00:00,14.7,1022.2,4.68,143.0
2016-01-01 03:00:00,14.63,1021.3,5.15,140.0
2016-01-01 04:00:00,14.7,1020.2,5.39,129.0
2016-01-01 05:00:00,14.7,1018.8,7.5,143.0
2016-01-01 06:00:00,14.7,1017.8,8.43,157.0
2016-01-01 07:00:00,14.7,1017.2,7.96,157.0
2016-01-01 08:00:00,14.7,1016.1,8.43,163.0
2016-01-01 09:00:00,14.7,1015.6,9.37,163.0
2016-01-01 10:00:00,14.77,1015.1,8.67,174.0
2016-01-01 11:00:00,14.7,1014.1,11.01,174.0
2016-01-01 12:00:00,14.63,1012.8,9.37,165.0
2016-01-01 13:00:00,14.63,1010.8,8.43,143.0
2016-01-01 14:00:00,14.63,1009.3,11.01,165.0
2016-01-01 15:00:00,14.7,1008.8,11.25,163.0
2016-01-01 16:00:00,14.7,1009.9,7.96,168.0
2016-01-01 17:00:00,14.7,1009.7,8.2,165.0
2016-01-01 18:00:00,14.7,1008.6,7.73,146.0
2016-01-01 19:00:00,14.7,1009.0,8.43,182.0
2016-01-01 20:00:00,14.7,1011.0,4.92,281.0
2016-01-01 21:00:00,14.7,1012.2,1.87,295.0
2016-01-01 22:00:00,14.63,1012.7,3.98,284.0
2016-01-01 23:00:00,14.63,1013.3,4.68,278.0
2016-01-02 00:00:00,14.63,1013.9,7.96,270.0
2016-01-02 01:00:00,14.63,1013.7,7.73,281.0
2016-01-02 02:00:00,14.63,1014.4,6.79,275.0
2016-01-02 03:00:00,14.63,1014.8,8.67,275.0
2016-01-02 04:00:00,14.63,1014.8,10.54,278.0
2016-01-02 05:00:00,14.63,1014.9,11.01,281.0
2016-01-02 06:00:00,14.7,1015.4,9.37,261.0
2016-01-02 07:00:00,14.63,1016.5,9.6,286.0
2016-01-02 08:00:00,14.63,1017.0,10.31,289.0
2016-01-02 09:00:00,14.63,1017.8,11.48,261.0
2016-01-02 10:00:00,14.63,1019.0,10.31,281.0
2016-01-02 11:00:00,14.63,1019.4,10.31,267.0
2016-01-02 12:00:00,14.63,1019.4,10.07,275.0
2016-01-02 13:00:00,14.7,1019.5,10.07,272.0
2016-01-02 14:00:00,14.63,1019.8,10.07,270.0
2016-01-02 15:00:00,14.57,1020.3,8.43,289.0
2016-01-02 16:00:00,14.57,1020.8,8.43,275.0
2016-01-02 17:00:00,14.5,1021.1,7.5,281.0
2016-01-02 18:00:00,14.5,1020.9,7.5,275.0
2016-01-02 19:00:00,14.5,1020.8,5.15,275.0
2016-01-02 20:00:00,14.5,1020.4,3.98,275.0
2016-01-02 21:00:00,14.5,1019.6,4.92,182.0
2016-01-02 22:00:00,14.57,1018.0,5.39,160.0
2016-01-02 23:00:00,14.5,1017.1,5.85,151.0
2016-01-03 00:00:00,14.5,1016.9,4.92,168.0
2016-01-03 01:00:00,14.43,1015.2,4.45,163.0
2016-01-03 02:00:00,14.5,1014.2,6.56,174.0
2016-01-03 03:00:00,14.5,1013.2,7.5,180.0
2016-01-03 04:00:00,14.43,1011.8,7.26,171.0
2016-01-03 05:00:00,14.43,1010.7,7.96,177.0
2016-01-03 06:00:00,14.43,1009.6,8.2,180.0
2016-01-03 07:00:00,14.43,1008.6,8.67,180.0
2016-01-03 08:00:00,14.5,1007.6,8.43,177.0
2016-01-03 09:00:00,14.5,1006.7,8.2,180.0
2016-01-03 10:00:00,14.5,1005.5,8.2,174.0
2016-01-03 11:00:00,14.5,1004.2,8.43,188.0
2016-01-03 12:00:00,14.5,1002.5,9.14,191.0
2016-01-03 13:00:00,14.5,1001.3,8.2,191.0
2016-01-03 14:00:00,14.5,999.8,9.14,188.0
2016-01-03 15:00:00,14.5,999.3,7.73,194.0
2016-01-03 16:00:00,14.5,1000.3,5.15,210.0
2016-01-03 17:00:00,14.5,1002.3,9.14,253.0
2016-01-03 18:00:00,14.57,1002.6,10.78,267.0
2016-01-03 19:00:00,14.63,1003.5,10.31,253.0
2016-01-03 20:00:00,14.57,1003.9,7.73,258.0
2016-01-03 21:00:00,14.5,1003.8,10.54,253.0
2016-01-03 22:00:00,14.5,1003.2,9.14,267.0
2016-01-03 23:00:00,14.5,1003.5,8.67,270.0
2016-01-04 00:00:00,14.36,1003.0,10.78,270.0
2016-01-04 01:00:00,14.36,1003.0,10.07,270.0
2016-01-04 02:00:00,14.43,1003.3,9.14,272.0
2016-01-04 03:00:00,14.5,1003.4,9.14,270.0
2016-01-04 04:00:00,14.5,1003.2,7.96,267.0
2016-01-04 05:00:00,14.5,1002.9,6.79,270.0
2016-01-04 06:00:00,14.57,1002.7,7.5,270.0
2016-01-04 07:00:00,14.43,1002.4,7.03,295.0
2016-01-04 08:00:00,14.36,1002.2,6.79,250.0
2016-01-04 09:00:00,14.36,1002.0,3.51,230.0
2016-01-04 10:00:00,14.36,1001.9,2.34,222.0
2016-01-04 11:00:00,14.36,1001.1,3.98,174.0
2016-01-04 12:00:00,14.36,1000.3,6.32,185.0
2016-01-04 13:00:00,14.43,999.3,6.09,177.0
2016-01-04 14:00:00,14.43,998.8,6.32,188.0
2016-01-04 15:00:00,14.43,999.3,6.56,199.0
2016-01-04 16:00:00,14.43,999.6,7.03,267.0
2016-01-04 17:00:00,14.5,999.8,8.9,253.0
2016-01-04 18:00:00,14.5,1000.2,9.6,264.0
2016-01-04 19:00:00,14.43,1001.1,9.6,261.0
2016-01-04 20:00:00,14.43,1002.1,10.31,261.0
2016-01-04 21:00:00,14.43,1002.3,10.31,264.0
2016-01-04 22:00:00,14.43,1002.3,10.78,250.0
2016-01-04 23:00:00,14.43,1002.3,11.25,270.0
2016-01-05 00:00:00,14.43,1002.3,13.12,264.0
2016-01-05 01:00:00,14.43,1002.4,11.71,272.0
2016-01-05 02:00:00,14.43,1002.3,11.48,264.0
2016-01-05 03:00:00,14.43,1002.3,11.48,267.0
2016-01-05 04:00:00,14.43,1002.3,11.71,261.0
2016-01-05 05:00:00,14.43,1002.2,13.12,267.0
2016-01-05 06:00:00,14.43,1002.2,10.78,261.0
2016-01-05 07:00:00,14.43,1002.2,12.65,272.0
2016-01-05 08:00:00,14.43,1002.3,11.71,264.0
2016-01-05 09:00:00,14.5,1002.4,11.01,281.0
2016-01-05 10:00:00,14.57,1002.5,10.31,258.0
2016-01-05 11:00:00,14.57,1002.6,12.89,261.0
2016-01-05 12:00:00,14.57,1002.7,12.42,261.0
2016-01-05 13:00:00,14.57,1002.8,13.12,261.0
2016-01-05 14:00:00,14.57,1002.8,12.42,264.0
2016-01-05 15:00:00,14.57,1002.7,11.48,267.0
2016-01-05 16:00:00,14.57,1002.7,12.89,270.0
2016-01-05 17:00:00,14.5,1002.6,14.06,267.0
2016-01-05 18:00:00,14.5,1002.6,13.35,261.0
2016-01-05 19:00:00,14.5,1002.5,13.35,253.0
2016-01-05 20:00:00,14.5,1002.5,14.06,261.0
2016-01-05 21:00:00,14.5,1002.5,15.0,264.0
2016-01-05 22:00:00,14.5,1002.5,14.53,255.0
2016-01-05 23:00:00,14.57,1002.6,14.29,258.0
2016-01-06 00:00:00,14.57,1002.6,15.23,255.0
2016-01-06 01:00:00,14.57,1002.6,16.4,258.0
2016-01-06 02:00:00,14.57,1002.7,15.7,261.0
2016-01-06 03:00:00,14.57,1002.7,15.7,270.0
2016-01-06 04:00:00,14.57,1002.7,15.23,270.0
2016-01-06 05:00:00,14.5,1002.7,15.0,270.0
2016-01-06 06:00:00,14.5,1002.7,15.93,272.0
2016-01-06 07:00:00,14.57,1002.6,14.76,275.0
2016-01-06 08:00:00,14.5,1002.6,14.29,267.0
2016-01-06 09:00:00,14.57,1002.4,12.89,272.0
2016-01-06 10:00:00,14.43,1002.3,12.65,267.0
2016-01-06 11:00:00,14.43,1002.1,11.25,278.0
2016-01-06 12:00:00,14.43,1009.3,10.54,272.0
2016-01-06 13:00:00,14.5,1008.9,7.96,236.0
2016-01-06 14:00:00,14.5,1008.9,6.09,216.0
2016-01-06 15:00:00,14.5,1008.3,8.2,185.0
2016-01-06 16:00:00,14.57,1007.7,8.43,202.0
2016-01-06 17:00:00,14.57,1007.6,10.31,185.0
2016-01-06 18:00:00,14.57,1005.4,10.54,185.0
2016-01-06 19:00:00,14.57,1004.8,8.9,174.0
2016-01-06 20:00:00,14.57,1004.8,10.31,185.0
2016-01-06 21:00:00,14.57,1004.9,7.26,191.0
2016-01-06 22:00:00,14.57,1004.9,4.92,210.0
2016-01-06 23:00:00,14.57,1004.2,6.09,199.0
2016-01-07 00:00:00,14.57,1004.7,6.79,188.0
2016-01-07 01:00:00,14.57,1004.4,4.21,191.0
2016-01-07 02:00:00,14.57,1004.5,3.28,213.0
2016-01-07 03:00:00,14.57,1004.3,6.09,213.0
2016-01-07 04:00:00,14.57,1005.4,7.96,208.0
2016-01-07 05:00:00,14.57,1005.3,7.73,205.0
2016-01-07 06:00:00,14.57,1005.4,6.56,208.0
2016-01-07 07:00:00,14.57,1005.5,2.81,289.0
2016-01-07 08:00:00,14.57,1005.5,1.4,230.0
2016-01-07 09:00:00,14.57,1005.8,2.57,227.0
2016-01-07 10:00:00,14.57,1005.8,9.6,281.0
2016-01-07 11:00:00,14.57,1007.7,8.9,284.0
2016-01-07 12:00:00,14.57,1008.2,8.67,255.0
2016-01-07 13:00:00,14.57,1008.1,7.96,253.0
2016-01-07 14:00:00,14.57,1008.3,7.96,278.0
2016-01-07 15:00:00,14.57,1008.1,5.39,286.0
2016-01-07 16:00:00,14.57,1007.7,3.75,278.0
2016-01-07 17:00:00,14.57,1007.8,1.87,289.0
2016-01-07 18:00:00,14.57,1007.3,0.23,104.0
2016-01-07 19:00:00,14.57,1006.8,2.34,115.0
2016-01-07 20:00:00,14.57,1006.7,2.1,50.0
2016-01-07 21:00:00,14.5,1006.8,3.51,87.0
2016-01-07 22:00:00,14.5,1006.9,5.85,92.0
2016-01-07 23:00:00,14.5,1006.1,7.03,90.0
2016-01-08 00:00:00,14.5,1005.1,7.5,90.0
2016-01-08 01:00:00,14.5,1004.3,7.5,92.0
2016-01-08 02:00:00,14.57,1003.2,2.34,182.0
2016-01-08 03:00:00,14.57,1002.9,3.75,202.0
2016-01-08 04:00:00,14.57,1002.8,2.1,241.0
2016-01-08 05:00:00,14.5,1002.9,1.87,143.0
2016-01-08 06:00:00,14.5,1001.9,5.62,196.0
2016-01-08 07:00:00,14.5,1002.2,10.07,225.0
2016-01-08 08:00:00,14.5,1002.1,11.01,278.0
2016-01-08 09:00:00,14.5,1002.3,11.25,255.0
2016-01-08 10:00:00,14.5,1004.9,7.03,267.0
2016-01-08 11:00:00,14.5,1006.1,7.73,309.0
2016-01-08 12:00:00,14.5,1005.7,5.62,289.0
2016-01-08 13:00:00,14.5,1005.0,4.21,255.0
2016-01-08 14:00:00,14.5,1004.2,3.28,216.0
2016-01-08 15:00:00,14.5,1004.1,4.45,225.0
2016-01-08 16:00:00,14.5,1004.1,3.98,196.0
2016-01-08 17:00:00,14.5,1003.9,4.21,194.0
2016-01-08 18:00:00,14.5,1004.3,3.75,194.0
2016-01-08 19:00:00,14.5,1004.5,3.51,177.0
2016-01-08 20:00:00,14.5,1004.8,3.75,185.0
2016-01-08 21:00:00,14.5,1004.9,3.28,199.0
2016-01-08 22:00:00,14.5,1005.1,3.04,208.0
2016-01-08 23:00:00,14.5,1005.3,3.04,210.0
2016-01-09 00:00:00,14.5,1005.6,5.62,303.0
2016-01-09 01:00:00,14.5,1005.5,4.21,315.0
2016-01-09 02:00:00,14.5,1005.0,2.34,312.0
2016-01-09 03:00:00,14.5,1004.8,0.93,284.0
2016-01-09 04:00:00,14.57,1004.7,1.4,292.0
2016-01-09 05:00:00,14.5,1004.4,2.1,326.0
2016-01-09 06:00:00,14.5,1004.4,0.93,284.0
2016-01-09 07:00:00,14.5,1004.0,0.23,177.0
2016-01-09 08:00:00,14.5,1003.9,0.7,115.0
2016-01-09 09:00:00,14.5,1004.8,2.81,151.0
2016-01-09 10:00:00,14.22,1004.8,3.51,118.0
2016-01-09 11:00:00,14.29,1003.7,7.96,171.0
2016-01-09 12:00:00,14.57,1002.1,9.37,182.0
2016-01-09 13:00:00,14.57,1001.8,10.54,182.0
2016-01-09 14:00:00,14.5,1001.0,9.84,194.0
2016-01-09 15:00:00,14.5,1000.1,10.54,194.0
2016-01-09 16:00:00,14.5,999.4,10.78,205.0
2016-01-09 17:00:00,14.5,998.9,12.18,199.0
2016-01-09 18:00:00,14.5,999.7,10.54,213.0
2016-01-09 19:00:00,14.5,1002.0,10.78,281.0
2016-01-09 20:00:00,14.5,1002.3,7.96,292.0
2016-01-09 21:00:00,14.57,1003.4,10.07,303.0
2016-01-09 22:00:00,14.57,1003.8,9.84,292.0
2016-01-09 23:00:00,14.63,1004.2,8.43,264.0
2016-01-10 00:00:00,14.57,1002.8,6.09,258.0
2016-01-10 01:00:00,14.57,1001.1,4.68,185.0
2016-01-10 02:00:00,14.57,1001.6,0.93,104.0
2016-01-10 03:00:00,14.57,1001.2,0.7,22.0
2016-01-10 04:00:00,14.36,1000.3,1.17,59.0
2016-01-10 05:00:00,14.36,999.8,2.81,140.0
2016-01-10 06:00:00,14.29,999.5,5.62,185.0
2016-01-10 07:00:00,14.29,1000.2,4.45,300.0
2016-01-10 08:00:00,14.22,999.6,1.4,70.0
2016-01-10 09:00:00,14.22,1000.5,1.4,241.0
2016-01-10 10:00:00,14.16,1000.2,8.2,219.0
2016-01-10 11:00:00,14.16,1000.2,7.03,191.0
2016-01-10 12:00:00,14.16,1000.4,5.15,233.0
2016-01-10 13:00:00,14.22,1000.2,6.32,267.0
2016-01-10 14:00:00,14.22,1000.0,9.14,270.0
2016-01-10 15:00:00,14.22,999.7,7.73,275.0
2016-01-10 16:00:00,14.22,999.5,5.39,272.0
2016-01-10 17:00:00,14.16,998.5,0.46,286.0
2016-01-10 18:00:00,14.22,997.7,1.17,132.0
2016-01-10 19:00:00,14.22,996.5,2.57,67.0
2016-01-10 20:00:00,14.22,995.7,3.98,45.0
2016-01-10 21:00:00,14.16,995.2,6.56,8.0
2016-01-10 22:00:00,14.16,996.4,5.85,329.0
2016-01-10 23:00:00,14.16,997.1,5.85,289.0
2016-01-11 00:00:00,14.22,996.4,3.51,222.0
2016-01-11 01:00:00,14.22,996.4,5.39,202.0
2016-01-11 02:00:00,14.22,996.4,4.68,213.0
2016-01-11 03:00:00,14.22,997.5,7.03,241.0
2016-01-11 04:00:00,14.22,997.7,7.5,261.0
2016-01-11 05:00:00,14.22,998.1,10.54,258.0
2016-01-11 06:00:00,14.29,999.3,9.37,253.0
2016-01-11 07:00:00,14.36,1000.2,11.95,255.0
2016-01-11 08:00:00,14.43,1001.3,9.14,239.0
2016-01-11 09:00:00,14.43,1002.3,8.9,230.0
2016-01-11 10:00:00,14.43,1004.1,10.54,247.0
2016-01-11 11:00:00,14.43,1004.9,15.23,264.0
2016-01-11 12:00:00,14.43,1005.5,15.46,261.0
2016-01-11 13:00:00,14.43,1005.9,13.35,264.0
2016-01-11 14:00:00,14.43,1005.6,12.89,272.0
2016-01-11 15:00:00,14.5,1006.7,12.89,278.0
2016-01-11 16:00:00,14.5,1006.7,13.59,284.0
2016-01-11 17:00:00,14.5,1007.8,8.9,278.0
2016-01-11 18:00:00,14.5,1007.9,8.43,236.0
2016-01-11 19:00:00,14.5,1008.4,15.0,272.0
2016-01-11 20:00:00,14.5,1009.3,15.23,270.0
2016-01-11 21:00:00,14.5,1010.2,15.23,267.0
2016-01-11 22:00:00,14.5,1010.7,15.7,264.0
2016-01-11 23:00:00,14.5,1011.7,15.7,267.0
2016-01-12 00:00:00,14.5,1012.5,16.87,264.0
2016-01-12 01:00:00,14.5,1013.2,14.76,286.0
2016-01-12 02:00:00,14.43,1014.1,13.59,289.0
2016-01-12 03:00:00,14.5,1015.1,11.25,272.0
2016-01-12 04:00:00,14.5,1015.0,10.07,275.0
2016-01-12 05:00:00,14.43,1015.5,15.0,300.0
2016-01-12 06:00:00,14.43,1015.8,13.35,281.0
2016-01-12 07:00:00,14.43,1015.6,13.59,270.0
2016-01-12 08:00:00,14.43,1017.0,11.25,261.0
2016-01-12 09:00:00,14.43,1018.2,9.6,298.0
2016-01-12 10:00:00,14.43,1018.9,11.25,272.0
2016-01-12 11:00:00,14.43,1019.8,14.06,306.0
2016-01-12 12:00:00,14.43,1019.9,12.89,284.0
2016-01-12 13:00:00,14.43,1019.6,14.76,272.0
2016-01-12 14:00:00,14.43,1020.3,11.48,284.0
2016-01-12 15:00:00,14.43,1020.5,12.65,289.0
2016-01-12 16:00:00,14.43,1020.9,10.54,261.0
2016-01-12 17:00:00,14.43,1021.6,10.31,264.0
2016-01-12 18:00:00,14.43,1022.1,9.6,267.0
2016-01-12 19:00:00,14.43,1022.7,11.71,300.0
2016-01-12 20:00:00,14.5,1023.5,8.9,244.0
2016-01-12 21:00:00,14.5,1024.2,9.6,264.0
2016-01-12 22:00:00,14.43,1024.8,9.14,250.0
2016-01-12 23:00:00,14.43,1025.1,6.09,272.0
2016-01-13 00:00:00,14.43,1025.4,5.85,258.0
2016-01-13 01:00:00,14.43,1025.2,7.96,236.0
2016-01-13 02:00:00,14.43,1025.2,7.26,275.0
2016-01-13 03:00:00,14.43,1025.1,4.21,343.0
2016-01-13 04:00:00,14.43,1024.8,3.28,255.0
2016-01-13 05:00:00,14.43,1025.0,4.92,196.0
2016-01-13 06:00:00,14.5,1025.3,5.15,188.0
2016-01-13 07:00:00,14.5,1025.2,5.85,177.0
2016-01-13 08:00:00,14.5,1024.5,6.32,174.0
2016-01-13 09:00:00,14.5,1024.9,6.32,171.0
2016-01-13 10:00:00,14.5,1024.6,6.79,160.0
2016-01-13 11:00:00,14.5,1024.2,7.26,174.0
2016-01-13 12:00:00,14.5,1022.8,7.26,185.0
2016-01-13 13:00:00,14.5,1021.9,5.62,188.0
2016-01-13 14:00:00,14.5,1020.3,6.56,174.0
2016-01-13 15:00:00,14.5,1019.4,5.62,180.0
2016-01-13 16:00:00,14.5,1018.1,7.26,174.0
2016-01-13 17:00:00,14.5,1016.5,7.26,160.0
2016-01-13 18:00:00,14.5,1015.5,8.67,180.0
2016-01-13 19:00:00,14.43,1015.0,7.26,185.0
2016-01-13 20:00:00,14.43,1014.1,9.37,182.0
2016-01-13 21:00:00,14.43,1012.9,10.07,180.0
2016-01-13 22:00:00,14.43,1012.5,8.67,182.0
2016-01-13 23:00:00,14.5,1012.0,7.96,199.0
2016-01-14 00:00:00,14.43,1011.5,8.43,202.0
2016-01-14 01:00:00,14.43,1011.4,4.68,202.0
2016-01-14 02:00:00,14.43,1011.4,0.7,202.0
2016-01-14 03:00:00,14.43,1012.4,4.45,348.0
2016-01-14 04:00:00,14.43,1011.5,7.5,247.0
2016-01-14 05:00:00,14.43,1010.9,8.67,205.0
2016-01-14 06:00:00,14.43,1011.4,7.26,196.0
2016-01-14 07:00:00,14.5,1012.5,6.56,345.0
2016-01-14 08:00:00,14.5,1013.8,6.56,337.0
2016-01-14 09:00:00,14.5,1015.8,8.43,334.0
2016-01-14 10:00:00,14.5,1017.7,7.26,309.0
2016-01-14 11:00:00,14.43,1018.8,8.2,306.0
2016-01-14 12:00:00,14.5,1019.2,8.9,315.0
2016-01-14 13:00:00,14.43,1019.3,7.5,298.0
2016-01-14 14:00:00,14.36,1019.2,7.73,306.0
2016-01-14 15:00:00,14.36,1019.5,6.56,309.0
2016-01-14 16:00:00,14.36,1020.3,7.73,309.0
2016-01-14 17:00:00,14.36,1020.7,6.32,298.0
2016-01-14 18:00:00,14.36,1021.1,6.32,320.0
2016-01-14 19:00:00,14.36,1021.6,7.03,317.0
2016-01-14 20:00:00,14.36,1022.3,6.56,315.0
2016-01-14 21:00:00,14.36,1022.4,6.79,315.0
2016-01-14 22:00:00,14.36,1022.8,6.56,309.0
2016-01-14 23:00:00,14.36,1023.0,6.79,309.0
2016-01-15 00:00:00,14.36,1023.1,7.26,315.0
2016-01-15 01:00:00,14.36,1023.3,7.03,303.0
2016-01-15 02:00:00,14.36,1023.4,5.85,298.0
2016-01-15 03:00:00,14.36,1023.5,7.5,320.0
2016-01-15 04:00:00,14.36,1023.2,7.26,315.0
2016-01-15 05:00:00,14.36,1023.5,9.37,303.0
2016-01-15 06:00:00,14.36,1023.6,8.43,323.0
2016-01-15 07:00:00,14.36,1024.4,10.78,348.0
2016-01-15 08:00:00,14.43,1025.3,6.56,334.0
2016-01-15 09:00:00,14.43,1026.5,6.79,329.0
2016-01-15 10:00:00,14.43,1027.7,10.31,357.0
2016-01-15 11:00:00,14.36,1028.9,10.78,14.0
2016-01-15 12:00:00,14.36,1029.0,9.84,354.0
2016-01-15 13:00:00,14.36,1029.1,9.14,351.0
2016-01-15 14:00:00,14.36,1029.2,8.43,354.0
2016-01-15 15:00:00,14.22,1029.5,8.67,326.0
2016-01-15 16:00:00,14.22,1030.1,5.85,320.0
2016-01-15 17:00:00,14.22,1030.4,8.2,315.0
2016-01-15 18:00:00,14.16,1030.4,8.2,329.0
2016-01-15 19:00:00,14.16,1030.4,8.2,295.0
2016-01-15 20:00:00,14.16,1030.5,9.84,317.0
2016-01-15 21:00:00,14.16,1030.7,10.31,315.0
2016-01-15 22:00:00,14.16,1031.1,8.43,317.0
2016-01-15 23:00:00,14.16,1031.9,8.43,357.0
2016-01-16 00:00:00,14.16,1031.9,9.37,331.0
2016-01-16 01:00:00,14.09,1032.0,7.03,337.0
2016-01-16 02:00:00,14.16,1032.1,9.6,19.0
2016-01-16 03:00:00,14.09,1032.9,6.56,320.0
2016-01-16 04:00:00,14.09,1032.6,6.32,348.0
2016-01-16 05:00:00,14.02,1032.4,8.43,5.0
2016-01-16 06:00:00,14.02,1032.5,6.09,354.0
2016-01-16 07:00:00,14.02,1032.8,6.32,8.0
2016-01-16 08:00:00,14.02,1032.9,6.56,345.0
2016-01-16 09:00:00,14.02,1033.8,5.85,2.0
2016-01-16 10:00:00,13.95,1034.1,5.62,331.0
2016-01-16 11:00:00,13.95,1034.0,4.92,331.0
2016-01-16 12:00:00,14.16,1033.7,4.45,5.0
2016-01-16 13:00:00,14.16,1033.1,2.57,348.0
2016-01-16 14:00:00,14.16,1032.6,1.87,334.0
2016-01-16 15:00:00,14.09,1032.5,1.64,357.0
2016-01-16 16:00:00,13.88,1032.4,0.93,281.0
2016-01-16 17:00:00,13.81,1032.2,3.28,298.0
2016-01-16 18:00:00,13.75,1032.5,4.68,300.0
2016-01-16 19:00:00,13.68,1032.6,4.21,300.0
2016-01-16 20:00:00,13.75,1032.2,3.51,289.0
2016-01-16 21:00:00,13.68,1032.0,2.34,298.0
2016-01-16 22:00:00,13.68,1031.6,1.17,281.0
2016-01-16 23:00:00,13.61,1031.4,2.1,272.0
2016-01-17 00:00:00,13.61,1031.2,4.21,182.0
2016-01-17 01:00:00,13.54,1030.2,5.39,191.0
2016-01-17 02:00:00,13.54,1030.1,4.45,194.0
2016-01-17 03:00:00,13.54,1029.7,4.45,177.0
2016-01-17 04:00:00,13.54,1029.0,4.45,188.0
2016-01-17 05:00:00,13.54,1028.1,4.92,174.0
2016-01-17 06:00:00,13.54,1027.5,5.15,174.0
2016-01-17 07:00:00,13.54,1026.6,6.09,168.0
2016-01-17 08:00:00,13.54,1026.4,5.85,149.0
2016-01-17 09:00:00,13.61,1025.9,6.79,140.0
2016-01-17 10:00:00,13.54,1025.9,4.45,140.0
2016-01-17 11:00:00,13.54,1025.1,5.15,135.0
2016-01-17 12:00:00,13.61,1024.2,5.62,120.0
2016-01-17 13:00:00,13.54,1023.0,5.39,126.0
2016-01-17 14:00:00,13.61,1021.6,6.32,106.0
2016-01-17 15:00:00,13.61,1021.2,5.85,115.0
2016-01-17 16:00:00,13.61,1020.3,5.62,118.0
2016-01-17 17:00:00,13.61,1020.2,4.45,109.0
2016-01-17 18:00:00,13.61,1020.2,2.57,112.0
2016-01-17 19:00:00,13.61,1019.8,2.34,104.0
2016-01-17 20:00:00,13.61,1018.8,2.57,146.0
2016-01-17 21:00:00,13.61,1018.1,4.68,180.0
2016-01-17 22:00:00,13.54,1017.2,6.09,174.0
2016-01-17 23:00:00,13.61,1016.7,6.56,174.0
2016-01-18 00:00:00,13.61,1016.1,5.85,191.0
2016-01-18 01:00:00,13.61,1015.9,2.81,196.0
2016-01-18 02:00:00,13.61,1014.9,7.5,174.0
2016-01-18 03:00:00,13.61,1014.3,8.43,171.0
2016-01-18 04:00:00,13.54,1013.6,8.2,180.0
2016-01-18 05:00:00,13.54,1014.0,6.56,213.0
2016-01-18 06:00:00,13.54,1013.6,8.9,241.0
2016-01-18 07:00:00,13.61,1012.5,9.84,239.0
2016-01-18 08:00:00,13.54,1012.9,9.14,250.0
2016-01-18 09:00:00,13.61,1013.2,7.5,247.0
2016-01-18 10:00:00,13.61,1013.3,12.42,295.0
2016-01-18 11:00:00,13.54,1013.9,11.25,278.0
2016-01-18 12:00:00,13.61,1013.8,11.01,267.0
2016-01-18 13:00:00,13.54,1013.1,11.71,261.0
2016-01-18 14:00:00,13.54,1013.2,9.84,286.0
2016-01-18 15:00:00,13.54,1012.9,11.95,284.0
2016-01-18 16:00:00,13.54,1013.4,11.71,275.0
2016-01-18 17:00:00,13.54,1013.3,13.12,278.0
2016-01-18 18:00:00,13.54,1013.6,12.42,272.0
2016-01-18 19:00:00,13.54,1014.1,13.12,278.0
2016-01-18 20:00:00,13.54,1014.2,12.89,264.0
2016-01-18 21:00:00,13.54,1014.9,12.65,270.0
2016-01-18 22:00:00,13.54,1014.4,12.18,270.0
2016-01-18 23:00:00,13.54,1014.9,11.01,286.0
2016-01-19 00:00:00,13.54,1014.9,12.65,278.0
2016-01-19 01:00:00,13.47,1014.8,11.95,264.0
2016-01-19 02:00:00,13.54,1015.0,13.59,267.0
2016-01-19 03:00:00,13.54,1015.1,12.18,270.0
2016-01-19 04:00:00,13.54,1015.5,12.18,272.0
2016-01-19 05:00:00,13.54,1015.7,11.71,278.0
2016-01-19 06:00:00,13.54,1015.5,10.78,272.0
2016-01-19 07:00:00,13.47,1016.2,11.01,278.0
2016-01-19 08:00:00,13.4,1016.6,10.31,284.0
2016-01-19 09:00:00,13.47,1016.8,10.31,275.0
2016-01-19 10:00:00,13.4,1017.0,9.14,272.0
2016-01-19 11:00:00,13.47,1017.2,8.43,275.0
2016-01-19 12:00:00,13.47,1016.9,7.5,284.0
2016-01-19 13:00:00,13.47,1016.6,6.32,261.0
2016-01-19 14:00:00,13.47,1016.3,5.85,286.0
2016-01-19 15:00:00,13.54,1016.4,3.75,258.0
2016-01-19 16:00:00,13.54,1016.6,4.45,300.0
2016-01-19 17:00:00,13.47,1016.6,0.93,244.0
2016-01-19 18:00:00,13.47,1016.5,3.04,239.0
2016-01-19 19:00:00,13.47,1016.6,2.81,241.0
2016-01-19 20:00:00,13.47,1016.3,3.75,196.0
2016-01-19 21:00:00,13.47,1016.5,4.68,185.0
2016-01-19 22:00:00,13.47,1016.7,4.92,182.0
2016-01-19 23:00:00,13.4,1016.2,4.92,171.0
2016-01-20 00:00:00,13.47,1016.0,5.85,174.0
2016-01-20 01:00:00,13.4,1015.4,4.68,168.0
2016-01-20 02:00:00,13.4,1015.1,4.68,163.0
2016-01-20 03:00:00,13.4,1015.4,5.62,168.0
2016-01-20 04:00:00,13.47,1015.0,4.45,154.0
2016-01-20 05:00:00,13.47,1015.0,5.39,154.0
2016-01-20 06:00:00,13.47,1015.1,4.92,160.0
2016-01-20 07:00:00,13.47,1015.5,3.28,165.0
2016-01-20 08:00:00,13.47,1016.2,3.28,168.0
2016-01-20 09:00:00,13.47,1016.4,2.1,143.0
